Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Easting,Northing,Long,Lat
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185362,TAP COMBINATION,NULL,499274,6952733,152.9926465,-27.54920362
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185363,TAP COMBINATION,NULL,499287,6952732,152.9927782,-27.54921266
TENNYSON,FAIRFIELD,D0022,J.F. O'GRADY MEMORIAL PARK,14262,J.F. O'GRADY PK SKATE FACILITY,174318,TAP COMBINATION,Bubbler & 2 taps,502387,6957343,153.0241683,-27.50758304
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),14256,ROBINSON PK PLAYGROUND,13302,TAP COMBINATION,Bubbler & 2 taps,502298,6957270,153.0232673,-27.50824223
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),26641,ROBINSON PK SHARED PATHWAY,174393,TAP COMBINATION,Bubbler & 2 taps,502311,6957128,153.0233992,-27.50952417
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),14252,BALANCE OF PARK,13303,TAP COMBINATION,Bubbler & 2 taps,502390,6957276,153.0241988,-27.5081879
TENNYSON,FAIRFIELD,D0371,PRINCESS STREET PARK (NOS.5-21),30784,BRISBANE CORSO (PRINCESS ST)  PICNIC AREA,23970,TAP COMBINATION,Bubbler & 2 taps,502281,6958077,153.0230936,-27.50095671
TENNYSON,FAIRFIELD,D0375,FAIRFIELD PARK,14129,BALANCE OF PARK,19774,TAP COMBINATION,Bubbler & 2 taps,502603,6957803,153.0263543,-27.50342978
TENNYSON,FAIRFIELD,D0377,NORM ROSE PARK,14118,FAIRVIEW ST ACTIVITY SPACE,19819,TAP COMBINATION,Bubbler & Tap,502545,6957364,153.025768,-27.50739316
TENNYSON,GRACEVILLE,D0009,GIRAWEEN PARK,20324,GIRAWEEN PK PLAYGROUND,174382,TAP COMBINATION,Bubbler & 2 taps,498816,6955752,152.9880105,-27.52194806
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20315,BALANCE OF PARK,31007,TAP COMBINATION,Bubbler & Tap,498450,6956182,152.9843048,-27.51806568
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20313,LEYBOURNE ST PLAYGROUND,25696,TAP COMBINATION,Bubbler & Tap,498576,6956226,152.9855807,-27.51766859
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20315,BALANCE OF PARK,6315,TAP COMBINATION,Bubbler & 2 taps,498611,6956121,152.985935,-27.51861656
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20311,WARATAH AVE DOG OFF LEASH AREA,34093,TAP COMBINATION,"Bubbler, tap & dog bowl",498624,6956100,152.9860666,-27.51880616
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20311,WARATAH AVE DOG OFF LEASH AREA,29879,TAP COMBINATION,Bubbler & 2 taps,498637,6956162,152.9861984,-27.51824644
TENNYSON,GRACEVILLE,D0300,GRACEVILLE MEMORIAL PARK,20151,BALANCE OF PARK,452,TAP COMBINATION,Bubbler & 2 taps,497805,6956260,152.9777738,-27.51736061
TENNYSON,GRACEVILLE,D0300,GRACEVILLE MEMORIAL PARK,20150,OXLEY RD PLAYGROUND & HALF COURT,451,TAP COMBINATION,Bubbler & 2 taps,497840,6956135,152.9781279,-27.51848916
TENNYSON,GRACEVILLE,D0301,CHELMER CHILDRENS PLAYGROUND PARK,20144,CHELMER GRACEVILLE KINDERGARTE,185021,TAP COMBINATION,NULL,498038,6956274,152.9801331,-27.51723458
TENNYSON,GRACEVILLE,D0303,GRACEVILLE AVENUE PARK,20138,SPORTSFIELD PICNIC AREA,540,TAP COMBINATION,Bubbler & Tap,499194,6955439,152.991838,-27.52477407
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,26640,NADINE ST (RIVERSIDE) SHARED PATHWAY,30441,TAP COMBINATION,Bubbler & Tap,499281,6955589,152.9927191,-27.52341993
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,20053,BALANCE OF PARK,35015,TAP COMBINATION,Bubbler & Tap,499395,6955549,152.9938735,-27.52378111
TENNYSON,SHERWOOD,D0304,STRICKLAND TERRACE PARK,20128,BALANCE OF PARK,175042,TAP COMBINATION,Bubbler & 2 taps,498987,6955016,152.9897415,-27.52859274
TENNYSON,SHERWOOD,D0304,STRICKLAND TERRACE PARK,20128,BALANCE OF PARK,48051,TAP COMBINATION,Bubbler & 2 taps,498997,6955245,152.9898429,-27.52652536
TENNYSON,SHERWOOD,D0305,SHERWOOD FOREST PARK,23406,SHERWOOD ARBORETUM,84075,TAP COMBINATION,Bubbler & 2 taps,497254,6954582,152.9721906,-27.53250845
TENNYSON,SHERWOOD,D0305,SHERWOOD FOREST PARK,20121,BALANCE OF PARK,84395,TAP COMBINATION,Bubbler & 2 taps,497285,6954689,152.9725048,-27.53154253
TENNYSON,SHERWOOD,D0305,SHERWOOD FOREST PARK,23406,SHERWOOD ARBORETUM,84404,TAP COMBINATION,Bubbler & 2 taps,497292,6954787,152.9725759,-27.53065781
TENNYSON,SHERWOOD,D0305,SHERWOOD FOREST PARK,23406,SHERWOOD ARBORETUM,84074,TAP COMBINATION,Bubbler & 2 taps,497301,6954563,152.9726665,-27.53268008
TENNYSON,SHERWOOD,D0305,SHERWOOD FOREST PARK,23406,SHERWOOD ARBORETUM,84672,TAP COMBINATION,Bubbler & 2 taps,497311,6954732,152.9727682,-27.53115438
